,team_red,result_red,ban_0_red,ban_1_red,ban_2_red,ban_3_red,ban_4_red,pick_0_red,pick_1_red,pick_2_red,pick_3_red,pick_4_red,kills_red,towers_red,dragons_red,barons_red,player_0_red,kda_0_red,csM_0_red,dpM_0_red,wpM_0_red,player_1_red,kda_1_red,csM_1_red,dpM_1_red,wpM_1_red,player_2_red,kda_2_red,csM_2_red,dpM_2_red,wpM_2_red,player_3_red,kda_3_red,csM_3_red,dpM_3_red,wpM_3_red,player_4_red,kda_4_red,csM_4_red,dpM_4_red,wpM_4_red,team_blue,result_blue,ban_0_blue,ban_1_blue,ban_2_blue,ban_3_blue,ban_4_blue,pick_0_blue,pick_1_blue,pick_2_blue,pick_3_blue,pick_4_blue,kills_blue,towers_blue,dragons_blue,barons_blue,player_0_blue,kda_0_blue,csM_0_blue,dpM_0_blue,wpM_0_blue,player_1_blue,kda_1_blue,csM_1_blue,dpM_1_blue,wpM_1_blue,player_2_blue,kda_2_blue,csM_2_blue,dpM_2_blue,wpM_2_blue,player_3_blue,kda_3_blue,csM_3_blue,dpM_3_blue,wpM_3_blue,player_4_blue,kda_4_blue,csM_4_blue,dpM_4_blue,wpM_4_blue,match_duration,region
0,32,0,9,51,154,107,147,34,75,48,70,80,40,19,8,3,788,2.14,9.3,484,0.36,134,4.5,4.8,365,0.20,234,4.0,9.0,769,0.46,1085,4.0,8.6,363,0.51,778,3.0,0.9,238,1.32,42,1,99,22,27,11,56,101,141,105,17,72,32,19,6,2,657,3.0,7.6,311,0.29,149,2.5,5.2,354,0.33,289,1.88,8.8,432,0.49,401,3.2,9.2,525,0.39,756,1.67,0.8,261,1.67,00:30:09,JP
0,237,0,11,17,101,141,147,51,75,2,70,80,26,7,4,2,1040,2.38,7.2,471,0.39,369,2.0,4.6,414,0.37,18,2.38,6.7,632,0.42,1128,2.62,8.8,615,0.45,1141,2.62,0.3,164,1.26,16,1,136,9,27,56,47,36,107,105,157,154,42,16,6,2,424,2.09,7.5,441,0.52,398,5.33,4.8,343,0.38,614,9.0,7.9,638,0.44,167,6.8,9.8,941,0.34,235,38.0,0.1,349,1.65,00:29:30,JP
0,237,0,11,17,101,141,147,51,75,2,70,80,26,7,4,2,1040,2.38,7.2,471,0.39,369,2.0,4.6,414,0.37,18,2.38,6.7,632,0.42,1128,2.62,8.8,615,0.45,1141,2.62,0.3,164,1.26,16,1,136,9,27,56,47,36,107,105,157,154,42,16,6,2,424,2.09,7.5,441,0.52,398,5.33,4.8,343,0.38,614,9.0,7.9,638,0.44,167,6.8,9.8,941,0.34,235,38.0,0.1,349,1.65,00:29:30,JP
0,206,1,47,75,31,147,141,36,107,122,25,9,28,22,7,3,999,13.0,7.9,527,0.55,999,6.25,4.7,300,0.29,999,2.4,7.2,596,0.57,999,7.0,7.9,545,0.41,999,4.4,0.8,457,2.40,78,0,27,121,105,56,65,51,37,11,70,80,18,2,1,0,999,1.17,7.2,354,0.31,999,1.75,4.4,295,0.25,999,2.2,7.6,434,0.31,999,1.67,8.3,537,0.50,999,4.67,0.5,165,0.98,00:39:11,JP
0,78,0,27,121,105,56,65,51,37,11,70,80,18,2,1,0,999,1.17,7.2,354,0.31,999,1.75,4.4,295,0.25,999,2.2,7.6,434,0.31,999,1.67,8.3,537,0.50,999,4.67,0.5,165,0.98,206,1,47,75,31,147,141,36,107,122,25,9,28,22,7,3,999,13.0,7.9,527,0.55,999,6.25,4.7,300,0.29,999,2.4,7.2,596,0.57,999,7.0,7.9,545,0.41,999,4.4,0.8,457,2.40,00:39:11,JP
0,215,1,107,25,75,33,101,51,999,122,70,80,17,11,3,1,609,7.0,7.7,395,0.36,112,10.0,4.6,292,0.28,730,11.0,9.4,546,0.44,606,10.0,9.2,700,0.24,368,14.0,0.4,213,1.03,139,0,41,105,154,147,47,31,141,143,136,999,2,0,0,0,1064,0.0,7.9,292,0.44,470,0.2,4.3,119,0.24,881,0.5,7.5,413,0.40,65,0.5,9.3,563,0.16,1055,0.2,0.5,190,0.99,00:25:09,FR
0,169,0,80,147,105,122,2,31,107,121,29,41,9,3,3,1,44,1.0,7.8,512,0.25,332,1.4,4.7,220,0.25,529,1.75,7.1,457,0.12,848,1.5,9.2,665,0.27,1105,2.5,1.2,346,1.22,20,1,25,154,75,52,116,37,999,56,136,9,19,11,3,1,830,4.67,8.0,655,0.25,935,8.5,4.9,377,0.62,333,7.0,8.2,677,0.22,736,7.0,9.2,922,0.52,1094,17.0,0.9,436,2.03,00:40:19,FR
0,154,1,155,51,105,90,37,47,107,11,106,82,26,10,4,1,898,4.0,8.0,281,0.37,421,9.0,4.1,282,0.33,633,14.0,9.8,642,0.47,1020,4.2,8.3,1132,0.37,160,4.2,0.9,226,0.99,5,0,31,147,122,121,2,36,75,143,70,80,14,2,0,0,908,1.67,7.3,306,0.51,1058,2.33,5.2,592,0.26,648,2.25,7.9,874,0.33,95,1.33,6.5,420,0.40,89,1.86,0.4,231,0.80,00:27:23,FR
0,244,0,47,105,147,999,11,152,107,121,116,71,10,4,1,1,996,0.33,9.2,413,0.34,465,4.5,5.0,329,0.40,857,0.8,7.9,534,0.44,137,2.25,11.3,1011,0.37,1065,3.0,0.2,155,1.11,15,1,25,31,17,43,56,51,141,2,70,80,16,8,3,1,225,11.0,8.5,410,0.40,1131,6.0,4.6,247,0.24,56,2.67,8.9,677,0.24,806,15.0,9.9,871,0.34,652,4.67,0.9,194,1.01,00:29:40,FR
0,188,0,103,31,159,53,136,51,142,143,133,71,12,6,3,1,636,3.0,6.1,331,0.24,416,2.0,5.9,313,0.19,481,2.67,8.0,662,0.58,260,3.5,6.7,492,0.29,549,1.25,0.2,67,1.59,133,1,121,88,22,116,157,47,75,122,85,126,15,8,4,2,890,1.14,6.5,487,0.48,813,3.67,5.8,656,0.53,341,5.5,7.0,662,0.48,515,9.0,9.2,124,0.29,907,11.0,1.4,91,0.99,00:41:27,FR
0,139,0,41,80,105,51,101,47,999,121,29,54,2,2,1,0,1064,0.25,9.5,344,0.40,470,0.2,4.9,152,0.24,881,0.0,7.5,390,0.52,65,0.5,9.0,712,0.43,1055,0.25,0.7,165,1.40,20,1,154,25,75,33,141,37,107,43,136,9,17,10,2,2,830,9.0,8.6,480,0.27,935,16.0,5.3,341,0.46,333,14.0,10.3,754,0.36,736,10.0,8.3,504,0.46,1094,11.0,1.1,228,2.07,00:32:54,FR
0,215,1,107,31,142,47,39,51,141,143,157,154,23,11,3,2,609,15.0,9.0,345,0.42,112,6.5,4.5,225,0.24,730,19.0,9.7,757,0.42,606,7.0,9.5,686,0.36,368,21.0,0.2,245,1.17,154,0,41,105,122,75,999,34,147,11,106,82,5,5,1,0,898,0.5,9.0,524,0.27,421,1.25,4.1,257,0.21,633,0.8,8.5,428,0.48,1020,0.8,8.6,270,0.36,160,1.0,0.9,101,1.51,00:33:12,FR
0,15,1,41,25,31,38,59,51,107,69,70,80,18,7,4,1,225,2.33,7.8,546,0.42,1131,8.5,4.5,342,0.87,56,6.5,9.2,558,0.24,806,5.67,8.7,936,0.21,652,6.0,0.5,222,0.78,169,0,141,105,147,121,88,101,142,2,157,71,13,2,1,1,44,0.75,7.1,339,0.33,332,1.33,5.1,259,0.18,529,6.0,7.5,907,0.21,848,2.75,8.3,620,0.27,1105,5.0,0.3,148,0.99,00:33:29,FR
0,5,0,31,103,159,53,56,47,107,121,52,96,22,8,4,3,908,5.0,6.5,410,0.35,1058,1.2,5.0,201,0.29,648,4.67,8.1,555,0.40,95,7.5,9.9,728,0.37,89,3.75,1.2,132,1.87,133,1,80,51,155,54,999,48,75,138,8,126,16,7,2,0,890,1.5,8.2,586,0.27,813,1.12,3.6,599,0.16,341,10.0,8.1,570,0.43,515,4.33,9.2,763,0.35,907,3.25,1.5,119,1.02,00:37:26,FR
0,188,1,31,62,122,43,152,88,147,105,15,67,15,9,2,1,636,9.0,8.7,563,0.20,416,4.5,5.5,297,0.27,481,8.0,9.5,442,0.57,260,3.5,5.5,580,0.41,549,7.0,1.1,77,1.32,244,0,22,121,75,54,109,51,107,2,136,9,7,3,2,0,996,1.0,6.2,138,0.34,465,3.5,5.0,254,0.07,857,1.5,8.1,538,0.37,137,1.33,9.5,512,0.37,1065,2.0,1.1,361,1.79,00:29:35,FR
0,160,1,41,9,70,147,107,36,75,121,157,16,53,19,6,3,204,4.38,8.2,586,0.26,1026,3.75,4.4,404,0.41,365,3.64,7.7,665,0.22,232,5.75,10.2,838,0.51,742,5.0,1.0,152,1.52,138,0,154,105,54,31,18,51,999,2,136,82,49,20,7,3,534,2.78,8.7,672,0.40,189,5.12,4.9,517,0.41,175,2.79,7.8,674,0.19,125,4.88,8.8,742,0.40,47,3.0,1.1,189,1.25,00:32:08,KR
0,160,1,41,9,70,147,107,36,75,121,157,16,53,19,6,3,204,4.38,8.2,586,0.26,1026,3.75,4.4,404,0.41,365,3.64,7.7,665,0.22,232,5.75,10.2,838,0.51,742,5.0,1.0,152,1.52,138,0,154,105,54,31,18,51,999,2,136,82,49,20,7,3,534,2.78,8.7,672,0.40,189,5.12,4.9,517,0.41,175,2.79,7.8,674,0.19,125,4.88,8.8,742,0.40,47,3.0,1.1,189,1.25,00:32:08,KR
0,138,0,154,105,54,31,18,51,999,2,136,82,49,20,7,3,534,2.78,8.7,672,0.40,189,5.12,4.9,517,0.41,175,2.79,7.8,674,0.19,125,4.88,8.8,742,0.40,47,3.0,1.1,189,1.25,160,1,41,9,70,147,107,36,75,121,157,16,53,19,6,3,204,4.38,8.2,586,0.26,1026,3.75,4.4,404,0.41,365,3.64,7.7,665,0.22,232,5.75,10.2,838,0.51,742,5.0,1.0,152,1.52,00:32:32,KR
0,30,0,107,105,31,1,122,101,75,121,157,71,26,10,4,2,331,1.62,7.6,366,0.42,205,4.75,3.8,382,0.41,432,1.56,7.2,488,0.27,346,4.5,10.0,604,0.38,746,6.33,0.8,240,1.56,144,1,41,54,9,51,48,36,141,11,70,80,28,14,7,2,151,2.67,7.9,420,0.43,374,2.71,5.6,304,0.88,313,3.5,7.9,793,0.31,414,4.25,10.5,634,0.40,793,5.67,0.7,96,1.63,00:30:42,KR
0,144,1,41,54,9,51,48,36,141,11,70,80,28,14,7,2,151,2.67,7.9,420,0.43,374,2.71,5.6,304,0.88,313,3.5,7.9,793,0.31,414,4.25,10.5,634,0.40,793,5.67,0.7,96,1.63,30,0,107,105,31,1,122,101,75,121,157,71,26,10,4,2,331,1.62,7.6,366,0.42,205,4.75,3.8,382,0.41,432,1.56,7.2,488,0.27,346,4.5,10.0,604,0.38,746,6.33,0.8,240,1.56,00:30:42,KR
0,117,1,105,9,154,101,47,51,141,121,157,71,26,19,6,3,817,15.0,7.9,400,0.28,366,9.5,5.8,262,0.27,809,17.0,8.1,481,0.52,579,21.0,9.7,742,0.39,264,23.0,0.6,85,1.77,61,0,54,41,75,56,1,36,107,122,70,80,3,5,4,0,174,0.33,8.4,347,0.33,919,0.25,4.2,207,0.37,850,0.0,8.6,659,0.42,743,0.67,10.0,486,0.47,738,0.67,0.4,174,1.64,00:30:49,KR
0,117,1,105,9,154,101,47,51,141,121,157,71,26,19,6,3,817,15.0,7.9,400,0.28,366,9.5,5.8,262,0.27,809,17.0,8.1,481,0.52,579,21.0,9.7,742,0.39,264,23.0,0.6,85,1.77,61,0,54,41,75,56,1,36,107,122,70,80,3,5,4,0,174,0.33,8.4,347,0.33,919,0.25,4.2,207,0.37,850,0.0,8.6,659,0.42,743,0.67,10.0,486,0.47,738,0.67,0.4,174,1.64,00:30:49,KR
0,56,1,107,154,9,11,122,36,147,105,157,71,36,18,6,2,968,4.75,9.3,506,0.32,572,12.5,5.9,423,0.42,760,5.4,10.0,529,0.44,777,25.0,10.8,524,0.42,564,9.0,0.6,149,1.41,100,0,136,27,17,101,120,51,141,124,70,80,16,6,2,1,1098,2.17,8.3,430,0.29,1053,0.71,5.7,161,0.36,769,2.0,10.3,615,0.54,145,0.9,8.5,389,0.44,565,2.17,0.4,145,1.69,00:33:00,KR
0,56,1,107,154,9,11,122,36,147,105,157,71,36,18,6,2,968,4.75,9.3,506,0.32,572,12.5,5.9,423,0.42,760,5.4,10.0,529,0.44,777,25.0,10.8,524,0.42,564,9.0,0.6,149,1.41,100,0,136,27,17,101,120,51,141,124,70,80,16,6,2,1,1098,2.17,8.3,430,0.29,1053,0.71,5.7,161,0.36,769,2.0,10.3,615,0.54,145,0.9,8.5,389,0.44,565,2.17,0.4,145,1.69,00:33:00,KR
0,178,0,17,9,54,36,31,51,999,143,157,71,24,13,7,2,625,1.88,8.4,501,0.35,910,2.67,5.2,197,0.48,138,1.6,8.0,688,0.22,459,1.9,9.6,566,0.31,367,2.0,0.6,121,1.73,209,1,154,107,105,999,147,47,75,11,70,80,44,23,6,2,213,5.25,8.2,489,0.28,326,4.83,6.0,685,0.64,82,3.86,7.3,471,0.40,896,11.67,10.2,898,0.40,81,9.25,0.6,294,1.49,00:35:14,KR
0,209,1,154,107,105,999,147,47,75,11,70,80,44,23,6,2,213,5.25,8.2,489,0.28,326,4.83,6.0,685,0.64,82,3.86,7.3,471,0.40,896,11.67,10.2,898,0.40,81,9.25,0.6,294,1.49,178,0,17,9,54,36,31,51,999,143,157,71,24,13,7,2,625,1.88,8.4,501,0.35,910,2.67,5.2,197,0.48,138,1.6,8.0,688,0.22,459,1.9,9.6,566,0.31,367,2.0,0.6,121,1.73,00:39:33,KR
0,178,0,17,9,54,36,31,51,999,143,157,71,24,13,7,2,625,1.88,8.4,501,0.35,910,2.67,5.2,197,0.48,138,1.6,8.0,688,0.22,459,1.9,9.6,566,0.31,367,2.0,0.6,121,1.73,209,1,154,107,105,999,147,47,75,11,70,80,44,23,6,2,213,5.25,8.2,489,0.28,326,4.83,6.0,685,0.64,82,3.86,7.3,471,0.40,896,11.67,10.2,898,0.40,81,9.25,0.6,294,1.49,00:35:14,KR
0,209,1,105,107,54,11,1,43,147,122,116,154,25,25,6,3,213,2.75,8.4,407,0.43,326,3.2,5.7,397,0.81,82,4.67,8.6,422,0.34,896,3.0,10.2,482,0.29,81,10.0,0.5,230,1.65,100,0,9,17,75,101,56,36,141,2,70,80,20,14,7,0,150,1.67,8.0,280,0.43,1053,2.5,5.6,109,0.28,769,2.0,9.3,373,0.34,145,5.67,9.9,321,0.37,565,2.83,0.7,108,2.03,00:26:04,KR
0,209,1,105,107,54,11,1,43,147,122,116,154,25,25,6,3,213,2.75,8.4,407,0.43,326,3.2,5.7,397,0.81,82,4.67,8.6,422,0.34,896,3.0,10.2,482,0.29,81,10.0,0.5,230,1.65,100,0,9,17,75,101,56,36,141,2,70,80,20,14,7,0,150,1.67,8.0,280,0.43,1053,2.5,5.6,109,0.28,769,2.0,9.3,373,0.34,145,5.67,9.9,321,0.37,565,2.83,0.7,108,2.03,00:26:04,KR
0,100,0,9,17,75,101,56,36,141,2,70,80,20,14,7,0,150,1.67,8.0,280,0.43,1053,2.5,5.6,109,0.28,769,2.0,9.3,373,0.34,145,5.67,9.9,321,0.37,565,2.83,0.7,108,2.03,209,1,105,107,54,11,1,43,147,122,116,154,25,25,6,3,213,2.75,8.4,407,0.43,326,3.2,5.7,397,0.81,82,4.67,8.6,422,0.34,896,3.0,10.2,482,0.29,81,10.0,0.5,230,1.65,00:33:15,KR
0,160,0,27,51,105,11,122,36,147,124,70,80,32,10,5,0,204,1.78,7.7,596,0.29,1026,2.18,4.3,444,0.39,365,2.38,8.0,697,0.16,232,3.71,9.0,976,0.50,742,7.25,0.3,171,1.56,178,1,107,54,9,18,56,47,75,101,157,154,39,19,5,3,625,1.71,7.6,409,0.42,910,3.5,5.1,556,0.37,138,2.88,7.6,500,0.20,459,5.5,9.7,897,0.29,367,6.4,0.3,216,1.90,00:36:09,KR
0,178,1,107,54,9,18,56,47,75,101,157,154,39,19,5,3,625,1.71,7.6,409,0.42,910,3.5,5.1,556,0.37,138,2.88,7.6,500,0.20,459,5.5,9.7,897,0.29,367,6.4,0.3,216,1.90,160,0,27,51,105,11,122,36,147,124,70,80,32,10,5,0,204,1.78,7.7,596,0.29,1026,2.18,4.3,444,0.39,365,2.38,8.0,697,0.16,232,3.71,9.0,976,0.50,742,7.25,0.3,171,1.56,00:36:09,KR
0,138,1,70,41,17,141,75,36,147,2,29,54,19,16,7,2,534,14.0,9.3,497,0.49,189,4.0,5.0,261,0.28,175,6.5,9.0,408,0.28,125,15.0,10.4,619,0.44,47,16.0,0.5,155,1.16,30,0,9,136,154,56,1,34,142,105,157,71,6,3,3,0,331,0.5,8.2,368,0.41,784,1.5,5.3,375,0.21,432,1.0,9.4,517,0.32,346,2.0,9.7,276,0.31,746,1.67,0.6,59,1.16,00:37:40,KR
0,30,0,9,136,154,56,1,34,142,105,157,71,6,3,3,0,331,0.5,8.2,368,0.41,784,1.5,5.3,375,0.21,432,1.0,9.4,517,0.32,346,2.0,9.7,276,0.31,746,1.67,0.6,59,1.16,138,1,70,41,17,141,75,36,147,2,29,54,19,16,7,2,534,14.0,9.3,497,0.49,189,4.0,5.0,261,0.28,175,6.5,9.0,408,0.28,125,15.0,10.4,619,0.44,47,16.0,0.5,155,1.16,00:37:40,KR
0,61,1,70,154,105,121,122,39,147,54,17,41,35,20,9,4,174,7.67,8.1,379,0.36,919,3.71,4.8,320,0.40,850,3.5,6.1,388,0.24,924,5.0,9.6,830,0.16,743,6.25,8.8,654,0.47,144,0,27,136,9,72,56,51,107,89,157,71,22,8,4,0,151,2.0,8.1,370,0.33,374,1.44,4.1,394,0.31,313,2.67,8.5,619,0.34,414,3.8,10.4,881,0.41,793,1.4,0.8,162,1.68,00:37:37,KR
0,61,1,70,154,105,121,122,39,147,54,17,41,35,20,9,4,174,7.67,8.1,379,0.36,919,3.71,4.8,320,0.40,850,3.5,6.1,388,0.24,924,5.0,9.6,830,0.16,743,6.25,8.8,654,0.47,144,0,27,136,9,72,56,51,107,89,157,71,22,8,4,0,151,2.0,8.1,370,0.33,374,1.44,4.1,394,0.31,313,2.67,8.5,619,0.34,414,3.8,10.4,881,0.41,793,1.4,0.8,162,1.68,00:37:37,KR
0,56,1,9,49,70,27,142,36,147,120,136,82,32,20,9,2,968,6.5,9.2,404,0.25,572,1.73,5.8,190,0.48,760,2.33,9.0,521,0.35,777,5.0,10.6,518,0.58,564,5.75,0.9,178,1.77,117,0,41,154,157,122,56,51,13,105,29,54,30,19,8,3,817,1.71,7.4,288,0.31,366,3.8,5.3,277,0.24,809,1.78,8.3,452,0.35,579,2.86,10.4,621,0.34,264,3.6,0.7,195,2.09,00:30:11,KR
0,117,0,41,154,157,122,56,51,13,105,29,54,30,19,8,3,817,1.71,7.4,288,0.31,366,3.8,5.3,277,0.24,809,1.78,8.3,452,0.35,579,2.86,10.4,621,0.34,264,3.6,0.7,195,2.09,56,1,9,49,70,27,142,36,147,120,136,82,32,20,9,2,968,6.5,9.2,404,0.25,572,1.73,5.8,190,0.48,760,2.33,9.0,521,0.35,777,5.0,10.6,518,0.58,564,5.75,0.9,178,1.77,00:37:12,KR
0,56,1,9,49,70,27,142,36,147,120,136,82,32,20,9,2,968,6.5,9.2,404,0.25,572,1.73,5.8,190,0.48,760,2.33,9.0,521,0.35,777,5.0,10.6,518,0.58,564,5.75,0.9,178,1.77,117,0,41,154,157,122,56,51,13,105,29,54,30,19,8,3,817,1.71,7.4,288,0.31,366,3.8,5.3,277,0.24,809,1.78,8.3,452,0.35,579,2.86,10.4,621,0.34,264,3.6,0.7,195,2.09,00:30:11,KR
0,96,0,75,9,105,82,108,31,92,56,157,154,4,3,0,0,986,0.67,7.3,358,0.36,315,0.5,4.0,136,0.24,287,2.0,8.7,301,0.18,61,3.0,10.2,560,0.45,1029,2.0,0.1,252,1.18,166,1,147,122,47,141,999,101,107,143,109,119,9,8,5,1,147,5.0,9.8,528,0.30,40,6.0,4.9,207,0.24,854,9.0,8.3,787,0.57,530,8.0,8.0,442,0.42,983,2.33,0.4,163,1.21,00:33:11,DE
0,174,0,105,31,80,17,116,101,27,56,9,999,6,2,2,0,320,2.0,9.8,614,0.28,533,2.5,5.7,659,0.77,607,4.0,8.6,790,0.49,1092,1.25,7.4,686,0.40,259,0.75,1.0,241,1.97,68,1,154,141,136,41,11,36,107,121,148,96,12,10,2,1,702,2.67,8.5,835,0.49,1093,11.0,5.1,330,0.31,915,7.0,8.9,603,0.49,832,10.0,9.3,937,0.40,557,11.0,1.5,173,2.31,00:32:32,DE
0,77,0,157,75,80,31,101,51,92,2,9,41,13,0,3,0,835,1.67,8.1,364,0.45,28,5.0,4.2,176,0.26,878,1.5,7.6,492,0.23,637,2.75,8.2,543,0.42,851,2.67,1.6,406,1.35,205,1,105,136,47,56,88,107,11,53,49,999,16,9,1,1,435,6.0,9.9,763,0.48,580,4.5,4.0,363,0.35,310,10.0,9.1,825,0.45,489,1.8,9.6,400,0.42,755,2.5,1.1,316,2.03,00:31:02,DE
0,235,1,75,136,80,82,67,31,107,122,52,16,19,10,3,1,1016,3.5,8.2,758,0.38,720,7.5,6.5,367,0.34,603,16.0,10.5,1170,0.38,302,9.0,8.8,309,0.42,544,14.0,1.3,174,1.48,22,0,11,41,154,999,157,51,999,105,148,4,6,1,1,0,1032,1.0,7.2,409,0.30,826,2.0,6.8,364,0.19,487,0.57,7.4,258,0.49,382,1.0,10.4,454,0.42,550,1.0,1.3,82,1.52,00:26:19,DE
0,64,1,75,105,107,82,999,31,37,151,70,80,13,10,3,1,1017,8.0,9.2,470,0.27,688,10.0,6.8,500,0.78,675,9.0,10.0,359,0.37,962,4.5,8.8,750,0.47,709,12.0,0.3,182,1.28,67,0,27,92,147,117,124,47,141,122,53,119,4,1,2,0,1019,1.5,8.1,266,0.27,245,0.17,4.8,150,0.30,1091,2.0,9.4,434,0.41,241,0.67,10.1,324,0.24,1012,2.0,0.5,148,1.28,00:29:35,DE
0,68,1,82,105,75,11,121,48,141,2,136,9,32,9,4,1,702,3.2,7.5,1138,0.45,1093,2.71,5.6,350,0.43,915,5.75,7.3,809,0.18,832,2.0,8.5,864,0.43,557,3.8,1.4,514,2.53,205,0,41,107,92,101,36,51,147,122,70,80,27,10,3,2,435,2.8,6.5,437,0.55,580,2.43,4.5,483,0.28,310,2.33,6.5,701,0.45,489,4.4,8.4,925,0.53,755,2.56,0.6,178,1.52,00:49:25,DE
0,96,1,107,75,105,136,29,51,142,2,9,41,19,11,4,2,986,9.0,7.8,461,0.43,315,13.0,6.7,451,0.37,287,14.0,8.2,908,0.25,61,8.0,8.9,299,0.43,1029,3.0,1.1,357,1.59,67,0,48,47,80,101,60,31,147,11,116,54,5,1,1,0,1019,0.67,9.2,535,0.25,245,0.6,4.8,281,0.31,1091,0.17,8.0,525,0.34,241,2.0,9.4,491,0.34,1012,1.0,0.8,184,1.41,00:32:37,DE
0,174,0,107,105,31,43,116,51,141,143,136,9,7,0,1,0,320,1.5,8.3,232,0.23,533,3.0,5.3,147,0.23,607,1.33,8.2,681,0.46,1092,1.5,8.1,441,0.49,259,3.0,1.3,253,1.80,166,1,88,27,80,56,122,101,75,121,49,41,13,10,4,2,147,6.0,9.5,436,0.31,40,9.0,5.8,570,0.20,854,2.5,8.1,305,0.51,530,9.0,8.6,757,0.57,983,1.5,1.5,428,1.11,00:35:00,DE
0,77,0,157,31,80,56,105,47,107,121,49,54,11,3,2,0,835,3.0,7.4,425,0.50,28,2.67,4.0,278,0.24,878,4.0,5.8,379,0.15,637,1.67,8.6,454,0.35,851,1.67,1.0,291,1.42,235,1,41,136,141,82,52,34,75,11,9,71,13,9,3,2,1016,2.0,7.2,675,0.41,720,4.0,6.7,745,0.24,603,2.5,9.0,898,0.21,302,10.0,9.0,685,0.38,544,13.0,0.6,123,1.45,00:33:53,DE
0,22,1,75,136,41,47,31,34,141,89,106,82,26,10,3,1,1032,6.5,9.5,757,0.39,826,16.0,6.2,468,0.39,487,20.0,8.9,1022,0.47,382,15.0,9.4,430,0.34,550,16.0,1.2,181,1.07,64,0,107,51,17,101,39,115,147,124,70,80,3,1,0,0,1017,0.33,8.7,402,0.26,688,0.25,4.3,327,0.13,675,0.33,7.3,306,0.34,962,0.25,7.1,440,0.34,709,0.4,0.3,84,0.30,00:23:16,DE
0,201,1,47,31,75,82,71,73,141,1,157,154,26,10,4,2,1009,15.0,5.3,570,0.32,1150,5.0,6.0,311,0.23,982,21.0,8.5,601,0.35,651,16.0,8.7,789,0.41,759,21.0,0.4,163,1.25,18,0,17,54,134,19,51,18,142,105,136,999,7,6,1,0,1045,0.57,8.6,438,0.38,228,0.57,5.0,158,0.38,623,2.5,9.3,587,0.50,105,0.8,9.6,425,0.32,166,0.6,0.7,71,1.78,00:34:19,ES
0,149,1,54,75,70,133,136,51,147,120,157,154,21,8,3,1,855,3.75,7.0,578,0.42,466,2.2,4.4,300,0.30,290,8.0,8.3,631,0.51,1169,6.33,9.4,967,0.37,314,9.5,0.2,264,1.55,252,0,43,107,25,47,31,101,141,105,116,71,16,8,4,1,417,1.33,7.6,576,0.32,211,6.0,5.1,246,0.30,993,1.29,6.2,563,0.46,311,7.0,10.4,927,0.42,879,3.5,0.6,132,1.27,00:43:17,ES
0,191,1,109,54,51,21,90,34,107,143,157,9,18,11,4,2,571,7.5,10.0,741,0.13,969,4.5,5.1,172,0.31,57,8.0,8.2,587,0.44,328,4.0,9.4,444,0.29,672,2.0,0.9,237,1.23,76,0,22,136,88,18,141,36,75,11,25,118,11,7,3,1,773,0.67,7.3,215,0.44,707,1.25,4.6,665,0.22,155,0.83,7.4,415,0.48,16,3.67,9.4,672,0.22,596,5.0,0.4,151,1.25,00:45:33,ES
0,34,1,43,54,105,141,147,47,107,56,116,82,20,11,1,1,787,7.0,8.4,532,0.55,538,15.0,5.1,344,0.27,445,13.0,9.0,850,0.39,180,18.0,10.2,703,0.31,762,13.0,1.3,192,1.44,242,0,17,122,148,154,118,90,142,121,136,9,1,0,2,0,453,0.0,6.9,264,0.35,909,0.25,6.1,122,0.19,32,0.5,9.3,362,0.23,67,0.0,8.9,348,0.35,13,0.0,1.1,297,2.34,00:25:41,ES
0,148,1,31,121,47,151,141,34,107,11,136,67,19,9,4,2,463,2.5,8.9,828,0.33,659,6.5,4.6,286,0.41,1007,16.0,9.2,700,0.33,415,12.0,6.2,469,0.43,1025,14.0,1.1,125,1.86,257,0,9,17,75,54,149,51,147,122,49,41,8,2,2,1,1152,1.5,6.6,289,0.29,684,0.83,5.3,336,0.29,434,1.0,7.2,642,0.55,1166,3.0,8.5,866,0.38,109,2.5,0.7,351,1.31,00:41:54,ES
0,201,0,25,47,93,120,31,18,147,33,9,41,4,2,3,0,1009,0.75,7.1,343,0.25,1150,0.4,6.0,250,0.11,982,1.5,8.0,333,0.32,651,1.0,7.5,428,0.43,759,2.0,0.6,384,1.58,149,1,134,54,75,48,51,34,107,122,157,154,16,8,1,0,855,5.0,8.7,756,0.47,466,11.0,4.8,312,0.36,290,9.0,9.9,485,0.57,1169,11.0,8.5,468,0.39,314,12.0,0.2,173,1.11,00:27:52,ES
0,18,1,54,157,147,143,41,31,130,121,109,82,14,8,4,1,1045,5.0,8.0,364,0.45,228,13.0,5.6,338,0.42,623,10.0,8.4,558,0.35,105,4.33,7.3,500,0.48,166,4.67,1.2,206,1.12,76,0,47,56,136,141,142,34,107,21,148,9,9,3,0,0,773,2.0,7.6,662,0.42,707,2.33,4.9,283,0.32,155,3.0,8.0,697,0.45,16,4.0,8.3,775,0.39,596,2.0,0.6,284,1.06,00:31:08,ES
